# SYNTHETIC RELEVANCE LABELS — produced by training/labeling.py (LABELING_POLICY_VERSION 2.0.0). These are not observed customer choices. A model trained on them partially reproduces that policy.
group_id,user_id,split,label,raw_score,stress_failure_rate,demoted,noised,candidate_id,product_id,lender,tenure_months,strategy,required_amount,loan_amount,emi,total_interest,total_repayment,liquidation_amount,volatile_liquidation_amount,remaining_portfolio_value,resulting_liquidity_ratio,resulting_debt_burden_ratio,affordability_headroom,SYNTHETIC
89,syn-0202,train,2,0.760624,0.265,False,False,VL-202-252640-48-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,48,BORROW_20_LIQUIDATE_80,1579000.0,252640.0,6622.01,65216.55,317856.55,1010560.0,0.0,5740053.39,0.293365,0.097574,21977.99,TRUE
89,syn-0202,train,0,0.621606,0.335,False,False,VL-202-1263200-60-BORROW_100,VL-202,Harbourline Finance,60,BORROW_100,1579000.0,1263200.0,27939.86,413191.78,1676391.78,0.0,0.0,6760200.0,0.4,0.205786,660.14,TRUE
89,syn-0202,train,0,0.657992,0.335,True,False,VL-202-1010560-60-BORROW_80_LIQUIDATE_20,VL-202,Harbourline Finance,60,BORROW_80_LIQUIDATE_20,1579000.0,1010560.0,22351.89,330553.42,1341113.42,252640.0,0.0,6507560.0,0.376706,0.177421,6248.11,TRUE
89,syn-0202,train,2,0.730427,0.285,False,False,VL-202-505280-60-BORROW_40_LIQUIDATE_60,VL-202,Harbourline Finance,60,BORROW_40_LIQUIDATE_60,1579000.0,505280.0,11175.95,165276.71,670556.71,757920.0,0.0,5997849.31,0.323738,0.12069,17424.05,TRUE
89,syn-0202,train,3,0.766421,0.26,False,False,VL-202-252640-60-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,60,BORROW_20_LIQUIDATE_80,1579000.0,252640.0,5587.97,82638.36,335278.36,1010560.0,0.0,5740053.39,0.293365,0.092325,23012.03,TRUE
89,syn-0202,train,0,0.657731,0.335,True,False,VL-202-315800-12-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,12,BORROW_20_LIQUIDATE_80,1579000.0,315800.0,28021.53,20458.33,336258.33,1263200.0,0.0,5482257.47,0.260137,0.206201,578.47,TRUE
89,syn-0202,train,2,0.759497,0.315,False,False,VL-202-315800-24-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,24,BORROW_20_LIQUIDATE_80,1579000.0,315800.0,14828.96,40095.05,355895.05,1263200.0,0.0,5482257.47,0.260137,0.139233,13771.04,TRUE
89,syn-0202,train,1,0.724804,0.335,True,False,VL-202-631600-36-BORROW_40_LIQUIDATE_60,VL-202,Harbourline Finance,36,BORROW_40_LIQUIDATE_60,1579000.0,631600.0,20902.82,120901.59,752501.59,947400.0,0.0,5804502.37,0.301211,0.170065,7697.18,TRUE
89,syn-0202,train,3,0.791365,0.28,False,False,VL-202-315800-36-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,36,BORROW_20_LIQUIDATE_80,1579000.0,315800.0,10451.41,60450.79,376250.79,1263200.0,0.0,5482257.47,0.260137,0.117012,18148.59,TRUE
89,syn-0202,train,2,0.753448,0.32,False,False,VL-202-631600-48-BORROW_40_LIQUIDATE_60,VL-202,Harbourline Finance,48,BORROW_40_LIQUIDATE_60,1579000.0,631600.0,16555.03,163041.37,794641.37,947400.0,0.0,5804502.37,0.301211,0.147995,12044.97,TRUE
89,syn-0202,train,3,0.805687,0.27,False,False,VL-202-315800-48-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,48,BORROW_20_LIQUIDATE_80,1579000.0,315800.0,8277.51,81520.69,397320.69,1263200.0,0.0,5482257.47,0.260137,0.105977,20322.49,TRUE
89,syn-0202,train,3,0.767941,0.31,False,False,VL-202-631600-60-BORROW_40_LIQUIDATE_60,VL-202,Harbourline Finance,60,BORROW_40_LIQUIDATE_60,1579000.0,631600.0,13969.93,206595.89,838195.89,947400.0,0.0,5804502.37,0.301211,0.134873,14630.07,TRUE
89,syn-0202,train,3,0.812933,0.27,False,False,VL-202-315800-60-BORROW_20_LIQUIDATE_80,VL-202,Harbourline Finance,60,BORROW_20_LIQUIDATE_80,1579000.0,315800.0,6984.97,103297.94,419097.94,1263200.0,0.0,5482257.47,0.260137,0.099416,21615.03,TRUE
90,syn-0204,train,1,0.517649,0.335,True,False,HL-101-749520-120-BORROW_60_LIQUIDATE_40,HL-101,Meridian Bank,120,BORROW_60_LIQUIDATE_40,2082000.0,749520.0,9232.95,358434.45,1107954.45,499680.0,0.0,1479775.0,0.464378,0.207339,1817.05,TRUE
90,syn-0204,train,0,0.45698,0.335,False,False,HL-101-1249200-240-BORROW_100,HL-101,Meridian Bank,240,BORROW_100,2082000.0,1249200.0,10722.55,1324210.85,2573410.85,0.0,0.0,1981500.0,0.6,0.220463,327.45,TRUE
90,syn-0204,train,0,0.491509,0.335,True,False,HL-101-999360-240-BORROW_80_LIQUIDATE_20,HL-101,Meridian Bank,240,BORROW_80_LIQUIDATE_20,2082000.0,999360.0,8578.04,1059368.68,2058728.68,249840.0,0.0,1731660.0,0.542289,0.201569,2471.96,TRUE
90,syn-0204,train,1,0.52576,0.335,True,False,HL-101-749520-240-BORROW_60_LIQUIDATE_40,HL-101,Meridian Bank,240,BORROW_60_LIQUIDATE_40,2082000.0,749520.0,6433.53,794526.51,1544046.51,499680.0,0.0,1479775.0,0.464378,0.182674,4616.47,TRUE
90,syn-0204,train,0,0.42114,0.335,False,False,HL-101-666240-84-BORROW_40_LIQUIDATE_60,HL-101,Meridian Bank,84,BORROW_40_LIQUIDATE_60,2082000.0,666240.0,10500.72,215820.07,882060.07,999360.0,0.0,975047.73,0.187117,0.218509,549.28,TRUE
90,syn-0204,train,0,0.454273,0.335,False,False,HL-101-666240-120-BORROW_40_LIQUIDATE_60,HL-101,Meridian Bank,120,BORROW_40_LIQUIDATE_60,2082000.0,666240.0,8207.07,318608.4,984848.4,999360.0,0.0,975047.73,0.187117,0.1983,2842.93,TRUE
90,syn-0204,train,0,0.461483,0.335,False,False,HL-101-666240-240-BORROW_40_LIQUIDATE_60,HL-101,Meridian Bank,240,BORROW_40_LIQUIDATE_60,2082000.0,666240.0,5718.69,706245.79,1372485.79,999360.0,0.0,975047.73,0.187117,0.176376,5331.31,TRUE
90,syn-0204,train,0,0.477843,0.335,True,False,HL-101-832800-120-BORROW_40_LIQUIDATE_60,HL-101,Meridian Bank,120,BORROW_40_LIQUIDATE_60,2082000.0,832800.0,10258.84,398260.5,1231060.5,1249200.0,0.0,721242.53,0.0,0.216377,791.16,TRUE
90,syn-0204,train,0,0.486856,0.335,True,False,HL-101-832800-240-BORROW_40_LIQUIDATE_60,HL-101,Meridian Bank,240,BORROW_40_LIQUIDATE_60,2082000.0,832800.0,7148.36,882807.23,1715607.23,1249200.0,0.0,721242.53,0.0,0.188972,3901.64,TRUE
90,syn-0204,train,0,0.471021,0.335,True,False,HL-102-499680-60-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,60,BORROW_40_LIQUIDATE_60,2082000.0,499680.0,10396.8,124128.17,623808.17,749520.0,0.0,1227411.36,0.354251,0.217593,653.2,TRUE
90,syn-0204,train,1,0.510002,0.335,True,False,HL-102-499680-84-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,84,BORROW_40_LIQUIDATE_60,2082000.0,499680.0,8064.77,177760.89,677440.89,749520.0,0.0,1227411.36,0.354251,0.197046,2985.23,TRUE
90,syn-0204,train,0,0.508098,0.335,True,False,HL-102-749520-120-BORROW_60_LIQUIDATE_40,HL-102,Kestrel Housing Finance,120,BORROW_60_LIQUIDATE_40,2082000.0,749520.0,9535.21,394705.66,1144225.66,499680.0,0.0,1479775.0,0.464378,0.210002,1514.79,TRUE
90,syn-0204,train,1,0.533755,0.335,True,False,HL-102-499680-120-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,120,BORROW_40_LIQUIDATE_60,2082000.0,499680.0,6356.81,263137.11,762817.11,749520.0,0.0,1227411.36,0.354251,0.181998,4693.19,TRUE
90,syn-0204,train,0,0.470444,0.335,True,False,HL-102-999360-240-BORROW_80_LIQUIDATE_20,HL-102,Kestrel Housing Finance,240,BORROW_80_LIQUIDATE_20,2082000.0,999360.0,9055.87,1174049.77,2173409.77,249840.0,0.0,1731660.0,0.542289,0.205779,1994.13,TRUE
90,syn-0204,train,0,0.509961,0.335,True,False,HL-102-749520-240-BORROW_60_LIQUIDATE_40,HL-102,Kestrel Housing Finance,240,BORROW_60_LIQUIDATE_40,2082000.0,749520.0,6791.91,880537.33,1630057.33,499680.0,0.0,1479775.0,0.464378,0.185832,4258.09,TRUE
90,syn-0204,train,1,0.534997,0.335,True,False,HL-102-499680-240-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,240,BORROW_40_LIQUIDATE_60,2082000.0,499680.0,4527.94,587024.89,1086704.89,749520.0,0.0,1227411.36,0.354251,0.165885,6522.06,TRUE
90,syn-0204,train,0,0.491242,0.335,True,False,HL-102-333120-60-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,60,BORROW_20_LIQUIDATE_80,2082000.0,333120.0,6931.2,82752.11,415872.11,1332480.0,0.0,635386.86,0.0,0.187059,4118.8,TRUE
90,syn-0204,train,0,0.414113,0.335,False,False,HL-102-666240-84-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,84,BORROW_40_LIQUIDATE_60,2082000.0,666240.0,10753.03,237014.52,903254.52,999360.0,0.0,975047.73,0.187117,0.220732,296.97,TRUE
90,syn-0204,train,1,0.51723,0.335,True,False,HL-102-333120-84-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,84,BORROW_20_LIQUIDATE_80,2082000.0,333120.0,5376.51,118507.26,451627.26,1332480.0,0.0,635386.86,0.0,0.173361,5673.49,TRUE
90,syn-0204,train,0,0.445783,0.335,False,False,HL-102-666240-120-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,120,BORROW_40_LIQUIDATE_60,2082000.0,666240.0,8475.75,350849.48,1017089.48,999360.0,0.0,975047.73,0.187117,0.200667,2574.25,TRUE
90,syn-0204,train,1,0.533065,0.335,True,False,HL-102-333120-120-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,120,BORROW_20_LIQUIDATE_80,2082000.0,333120.0,4237.87,175424.74,508544.74,1332480.0,0.0,635386.86,0.0,0.163329,6812.13,TRUE
90,syn-0204,train,0,0.447439,0.335,False,False,HL-102-666240-240-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,240,BORROW_40_LIQUIDATE_60,2082000.0,666240.0,6037.25,782699.85,1448939.85,999360.0,0.0,975047.73,0.187117,0.179183,5012.75,TRUE
90,syn-0204,train,1,0.533893,0.335,True,False,HL-102-333120-240-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,240,BORROW_20_LIQUIDATE_80,2082000.0,333120.0,3018.62,391349.92,724469.92,1332480.0,0.0,635386.86,0.0,0.152587,8031.38,TRUE
90,syn-0204,train,1,0.52389,0.335,True,False,HL-102-416400-60-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,60,BORROW_20_LIQUIDATE_80,2082000.0,416400.0,8664.0,103440.14,519840.14,1665600.0,0.0,291964.18,0.0,0.202326,2386.0,TRUE
90,syn-0204,train,1,0.556374,0.335,True,False,HL-102-416400-84-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,84,BORROW_20_LIQUIDATE_80,2082000.0,416400.0,6720.64,148134.07,564534.07,1665600.0,0.0,291964.18,0.0,0.185204,4329.36,TRUE
90,syn-0204,train,0,0.467231,0.335,False,False,HL-102-832800-120-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,120,BORROW_40_LIQUIDATE_60,2082000.0,832800.0,10594.68,438561.85,1271361.85,1249200.0,0.0,721242.53,0.0,0.219336,455.32,TRUE
90,syn-0204,train,1,0.576168,0.335,True,False,HL-102-416400-120-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,120,BORROW_20_LIQUIDATE_80,2082000.0,416400.0,5297.34,219280.92,635680.92,1665600.0,0.0,291964.18,0.0,0.172664,5752.66,TRUE
90,syn-0204,train,0,0.469301,0.335,True,False,HL-102-832800-240-BORROW_40_LIQUIDATE_60,HL-102,Kestrel Housing Finance,240,BORROW_40_LIQUIDATE_60,2082000.0,832800.0,7546.56,978374.81,1811174.81,1249200.0,0.0,721242.53,0.0,0.192481,3503.44,TRUE
90,syn-0204,train,1,0.577203,0.335,True,False,HL-102-416400-240-BORROW_20_LIQUIDATE_80,HL-102,Kestrel Housing Finance,240,BORROW_20_LIQUIDATE_80,2082000.0,416400.0,3773.28,489187.4,905587.4,1665600.0,0.0,291964.18,0.0,0.159236,7276.72,TRUE
91,syn-0207,train,3,0.866578,0.21,False,False,NO-LOAN,,,,LIQUIDATE_100,194000.0,0.0,0.0,0.0,0.0,194000.0,0.0,15233500.0,0.594906,0.180077,4550.0,TRUE
91,syn-0207,train,0,0.52054,0.335,False,False,PL-402-93120-24-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,24,BORROW_80_LIQUIDATE_20,194000.0,93120.0,4537.23,15773.51,108893.51,23280.0,0.0,15404220.0,0.599395,0.353917,12.77,TRUE
91,syn-0207,train,0,0.574629,0.31,False,False,PL-402-69840-24-BORROW_60_LIQUIDATE_40,PL-402,Cobalt Money,24,BORROW_60_LIQUIDATE_40,194000.0,69840.0,3402.92,11830.13,81670.13,46560.0,0.0,15380940.0,0.598789,0.310457,1147.08,TRUE
91,syn-0207,train,0,0.538414,0.335,False,False,PL-402-116400-36-BORROW_100,PL-402,Cobalt Money,36,BORROW_100,194000.0,116400.0,4063.6,29889.72,146289.72,0.0,0.0,15427500.0,0.6,0.33577,486.4,TRUE
91,syn-0207,train,1,0.57811,0.305,False,False,PL-402-93120-36-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,36,BORROW_80_LIQUIDATE_20,194000.0,93120.0,3250.88,23911.77,117031.77,23280.0,0.0,15404220.0,0.599395,0.304632,1299.12,TRUE
91,syn-0207,train,1,0.617807,0.27,False,False,PL-402-69840-36-BORROW_60_LIQUIDATE_40,PL-402,Cobalt Money,36,BORROW_60_LIQUIDATE_40,194000.0,69840.0,2438.16,17933.83,87773.83,46560.0,0.0,15380940.0,0.598789,0.273493,2111.84,TRUE
91,syn-0207,train,0,0.567719,0.31,False,False,PL-402-116400-48-BORROW_100,PL-402,Cobalt Money,48,BORROW_100,194000.0,116400.0,3269.08,40515.72,156915.72,0.0,0.0,15427500.0,0.6,0.305329,1280.92,TRUE
91,syn-0207,train,1,0.601555,0.27,False,False,PL-402-93120-48-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,48,BORROW_80_LIQUIDATE_20,194000.0,93120.0,2615.26,32412.58,125532.58,23280.0,0.0,15404220.0,0.599395,0.280278,1934.74,TRUE
91,syn-0207,train,1,0.63539,0.255,False,False,PL-402-69840-48-BORROW_60_LIQUIDATE_40,PL-402,Cobalt Money,48,BORROW_60_LIQUIDATE_40,194000.0,69840.0,1961.45,24309.43,94149.43,46560.0,0.0,15380940.0,0.598789,0.255228,2588.55,TRUE
91,syn-0207,train,2,0.657499,0.285,False,False,PL-402-62080-24-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,24,BORROW_40_LIQUIDATE_60,194000.0,62080.0,3024.82,10515.67,72595.67,93120.0,0.0,15334380.0,0.597571,0.29597,1525.18,TRUE
91,syn-0207,train,0,0.590022,0.335,True,False,PL-402-124160-36-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,36,BORROW_80_LIQUIDATE_20,194000.0,124160.0,4334.51,31882.37,156042.37,31040.0,0.0,15396460.0,0.599194,0.34615,215.49,TRUE
91,syn-0207,train,2,0.69588,0.26,False,False,PL-402-62080-36-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,36,BORROW_40_LIQUIDATE_60,194000.0,62080.0,2167.26,15941.18,78021.18,93120.0,0.0,15334380.0,0.597571,0.263113,2382.74,TRUE
91,syn-0207,train,0,0.576167,0.335,False,False,PL-402-155200-48-BORROW_100,PL-402,Cobalt Money,48,BORROW_100,194000.0,155200.0,4358.77,54020.96,209220.96,0.0,0.0,15427500.0,0.6,0.347079,191.23,TRUE
91,syn-0207,train,1,0.621281,0.315,False,False,PL-402-124160-48-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,48,BORROW_80_LIQUIDATE_20,194000.0,124160.0,3487.02,43216.77,167376.77,31040.0,0.0,15396460.0,0.599194,0.313679,1062.98,TRUE
91,syn-0207,train,3,0.711509,0.255,False,False,PL-402-62080-48-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,48,BORROW_40_LIQUIDATE_60,194000.0,62080.0,1743.51,21608.39,83688.39,93120.0,0.0,15334380.0,0.597571,0.246878,2806.49,TRUE
91,syn-0207,train,1,0.68628,0.325,True,False,PL-402-77600-24-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,24,BORROW_40_LIQUIDATE_60,194000.0,77600.0,3781.02,13144.59,90744.59,116400.0,0.0,15311100.0,0.596959,0.324943,768.98,TRUE
91,syn-0207,train,3,0.734256,0.27,False,False,PL-402-77600-36-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,36,BORROW_40_LIQUIDATE_60,194000.0,77600.0,2709.07,19926.48,97526.48,116400.0,0.0,15311100.0,0.596959,0.283872,1840.93,TRUE
91,syn-0207,train,3,0.753793,0.26,False,False,PL-402-77600-48-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,48,BORROW_40_LIQUIDATE_60,194000.0,77600.0,2179.39,27010.48,104610.48,116400.0,0.0,15311100.0,0.596959,0.263578,2370.61,TRUE
91,syn-0207,train,0,0.528821,0.335,False,False,PL-403-46560-12-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,12,BORROW_40_LIQUIDATE_60,194000.0,46560.0,4266.4,4636.86,51196.86,69840.0,0.0,15357660.0,0.598181,0.34354,283.6,TRUE
91,syn-0207,train,0,0.568307,0.315,False,False,PL-403-69840-24-BORROW_60_LIQUIDATE_40,PL-403,Harbourline Finance,24,BORROW_60_LIQUIDATE_40,194000.0,69840.0,3483.33,13759.82,83599.82,46560.0,0.0,15380940.0,0.598789,0.313537,1066.67,TRUE
91,syn-0207,train,1,0.624504,0.265,False,False,PL-403-46560-24-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,24,BORROW_40_LIQUIDATE_60,194000.0,46560.0,2322.22,9173.21,55733.21,69840.0,0.0,15357660.0,0.598181,0.26905,2227.78,TRUE
91,syn-0207,train,0,0.52565,0.335,False,False,PL-403-116400-36-BORROW_100,PL-403,Harbourline Finance,36,BORROW_100,194000.0,116400.0,4202.3,34882.87,151282.87,0.0,0.0,15427500.0,0.6,0.341084,347.7,TRUE
91,syn-0207,train,0,0.567899,0.31,False,False,PL-403-93120-36-BORROW_80_LIQUIDATE_20,PL-403,Harbourline Finance,36,BORROW_80_LIQUIDATE_20,194000.0,93120.0,3361.84,27906.3,121026.3,23280.0,0.0,15404220.0,0.599395,0.308883,1188.16,TRUE
91,syn-0207,train,1,0.610149,0.27,False,False,PL-403-69840-36-BORROW_60_LIQUIDATE_40,PL-403,Harbourline Finance,36,BORROW_60_LIQUIDATE_40,194000.0,69840.0,2521.38,20929.72,90769.72,46560.0,0.0,15380940.0,0.598789,0.276681,2028.62,TRUE
91,syn-0207,train,2,0.652398,0.25,False,False,PL-403-46560-36-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,36,BORROW_40_LIQUIDATE_60,194000.0,46560.0,1680.92,13953.15,60513.15,69840.0,0.0,15357660.0,0.598181,0.24448,2869.08,TRUE
91,syn-0207,train,2,0.65188,0.29,False,False,PL-403-62080-24-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,24,BORROW_40_LIQUIDATE_60,194000.0,62080.0,3096.29,12230.95,74310.95,93120.0,0.0,15334380.0,0.597571,0.298708,1453.71,TRUE
91,syn-0207,train,0,0.576407,0.335,True,False,PL-403-124160-36-BORROW_80_LIQUIDATE_20,PL-403,Harbourline Finance,36,BORROW_80_LIQUIDATE_20,194000.0,124160.0,4482.46,37208.39,161368.39,31040.0,0.0,15396460.0,0.599194,0.351818,67.54,TRUE
91,syn-0207,train,2,0.689072,0.26,False,False,PL-403-62080-36-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,36,BORROW_40_LIQUIDATE_60,194000.0,62080.0,2241.23,18604.2,80684.2,93120.0,0.0,15334380.0,0.597571,0.265947,2308.77,TRUE
91,syn-0207,train,1,0.679256,0.335,True,False,PL-403-77600-24-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,24,BORROW_40_LIQUIDATE_60,194000.0,77600.0,3870.36,15288.69,92888.69,116400.0,0.0,15311100.0,0.596959,0.328366,679.64,TRUE
91,syn-0207,train,3,0.725747,0.27,False,False,PL-403-77600-36-BORROW_40_LIQUIDATE_60,PL-403,Harbourline Finance,36,BORROW_40_LIQUIDATE_60,194000.0,77600.0,2801.53,23255.25,100855.25,116400.0,0.0,15311100.0,0.596959,0.287415,1748.47,TRUE
92,syn-0209,test,0,0.495985,0.23,False,False,VL-201-1074000-24-BORROW_100,VL-201,Meridian Bank,24,BORROW_100,1790000.0,1074000.0,49262.76,108306.15,1182306.15,0.0,0.0,0.0,0.0,0.299479,2537.24,TRUE
92,syn-0209,test,0,0.588681,0.16,False,False,VL-201-1074000-36-BORROW_100,VL-201,Meridian Bank,36,BORROW_100,1790000.0,1074000.0,34353.21,162715.39,1236715.39,0.0,0.0,0.0,0.0,0.210467,17446.79,TRUE
92,syn-0209,test,1,0.631331,0.095,False,False,VL-201-1074000-48-BORROW_100,VL-201,Meridian Bank,48,BORROW_100,1790000.0,1074000.0,26930.99,218687.51,1292687.51,0.0,0.0,0.0,0.0,0.166155,24869.01,TRUE
92,syn-0209,test,2,0.65385,0.075,False,False,VL-201-1074000-60-BORROW_100,VL-201,Meridian Bank,60,BORROW_100,1790000.0,1074000.0,22503.55,276212.98,1350212.98,0.0,0.0,0.0,0.0,0.139723,29296.45,TRUE
92,syn-0209,test,2,0.672695,0.05,False,False,VL-201-1074000-84-BORROW_100,VL-201,Meridian Bank,84,BORROW_100,1790000.0,1074000.0,17498.49,395872.75,1469872.75,0.0,0.0,0.0,0.0,0.109842,34301.51,TRUE
92,syn-0209,test,0,0.585864,0.215,False,False,VL-201-1432000-36-BORROW_100,VL-201,Meridian Bank,36,BORROW_100,1790000.0,1432000.0,45804.27,216953.85,1648953.85,0.0,0.0,0.0,0.0,0.278831,5995.73,TRUE
92,syn-0209,test,1,0.64273,0.18,False,False,VL-201-1432000-48-BORROW_100,VL-201,Meridian Bank,48,BORROW_100,1790000.0,1432000.0,35907.99,291583.35,1723583.35,0.0,0.0,0.0,0.0,0.219749,15892.01,TRUE
92,syn-0209,test,3,0.672755,0.115,False,False,VL-201-1432000-60-BORROW_100,VL-201,Meridian Bank,60,BORROW_100,1790000.0,1432000.0,30004.73,368283.97,1800283.97,0.0,0.0,0.0,0.0,0.184506,21795.27,TRUE
92,syn-0209,test,3,0.697881,0.075,False,False,VL-201-1432000-84-BORROW_100,VL-201,Meridian Bank,84,BORROW_100,1790000.0,1432000.0,23331.31,527830.34,1959830.34,0.0,0.0,0.0,0.0,0.144665,28468.69,TRUE
92,syn-0209,test,2,0.654128,0.205,False,False,VL-201-1790000-48-BORROW_100,VL-201,Meridian Bank,48,BORROW_100,1790000.0,1790000.0,44884.98,364479.19,2154479.19,0.0,0.0,0.0,0.0,0.273343,6915.02,TRUE
92,syn-0209,test,3,0.69166,0.19,False,False,VL-201-1790000-60-BORROW_100,VL-201,Meridian Bank,60,BORROW_100,1790000.0,1790000.0,37505.92,460354.97,2250354.97,0.0,0.0,0.0,0.0,0.229289,14294.08,TRUE
92,syn-0209,test,3,0.723068,0.11,False,False,VL-201-1790000-84-BORROW_100,VL-201,Meridian Bank,84,BORROW_100,1790000.0,1790000.0,29164.14,659787.92,2449787.92,0.0,0.0,0.0,0.0,0.179487,22635.86,TRUE
92,syn-0209,test,0,0.48825,0.235,False,False,VL-202-1074000-24-BORROW_100,VL-202,Harbourline Finance,24,BORROW_100,1790000.0,1074000.0,50431.61,136358.7,1210358.7,0.0,0.0,0.0,0.0,0.306457,1368.39,TRUE
92,syn-0209,test,0,0.575562,0.17,False,False,VL-202-1074000-36-BORROW_100,VL-202,Harbourline Finance,36,BORROW_100,1790000.0,1074000.0,35544.06,205586.3,1279586.3,0.0,0.0,0.0,0.0,0.217577,16255.94,TRUE
92,syn-0209,test,1,0.61612,0.095,False,False,VL-202-1074000-48-BORROW_100,VL-202,Harbourline Finance,48,BORROW_100,1790000.0,1074000.0,28150.89,277242.61,1351242.61,0.0,0.0,0.0,0.0,0.173438,23649.11,TRUE
92,syn-0209,test,1,0.636427,0.075,False,False,VL-202-1074000-60-BORROW_100,VL-202,Harbourline Finance,60,BORROW_100,1790000.0,1074000.0,23755.08,351304.6,1425304.6,0.0,0.0,0.0,0.0,0.147194,28044.92,TRUE
92,syn-0209,test,0,0.568372,0.22,False,False,VL-202-1432000-36-BORROW_100,VL-202,Harbourline Finance,36,BORROW_100,1790000.0,1432000.0,47392.09,274115.06,1706115.06,0.0,0.0,0.0,0.0,0.288311,4407.91,TRUE
92,syn-0209,test,1,0.622448,0.19,False,False,VL-202-1432000-48-BORROW_100,VL-202,Harbourline Finance,48,BORROW_100,1790000.0,1432000.0,37534.52,369656.81,1801656.81,0.0,0.0,0.0,0.0,0.22946,14265.48,TRUE
92,syn-0209,test,2,0.649524,0.125,False,False,VL-202-1432000-60-BORROW_100,VL-202,Harbourline Finance,60,BORROW_100,1790000.0,1432000.0,31673.44,468406.13,1900406.13,0.0,0.0,0.0,0.0,0.194468,20126.56,TRUE
92,syn-0209,test,1,0.628777,0.215,False,False,VL-202-1790000-48-BORROW_100,VL-202,Harbourline Finance,48,BORROW_100,1790000.0,1790000.0,46918.15,462071.02,2252071.02,0.0,0.0,0.0,0.0,0.285481,4881.85,TRUE
92,syn-0209,test,2,0.662622,0.205,False,False,VL-202-1790000-60-BORROW_100,VL-202,Harbourline Finance,60,BORROW_100,1790000.0,1790000.0,39591.79,585507.66,2375507.66,0.0,0.0,0.0,0.0,0.241742,12208.21,TRUE
93,syn-0210,test,0,0.364584,0.335,False,False,EL-301-305640-60-BORROW_60_LIQUIDATE_40,EL-301,Kestrel Housing Finance,60,BORROW_60_LIQUIDATE_40,849000.0,305640.0,6307.56,72813.83,378453.83,203760.0,0.0,95546.82,1.0,0.152855,892.44,TRUE
93,syn-0210,test,0,0.419345,0.335,True,False,EL-301-407520-84-BORROW_80_LIQUIDATE_20,EL-301,Kestrel Housing Finance,84,BORROW_80_LIQUIDATE_20,849000.0,407520.0,6505.03,138902.93,546422.93,101880.0,0.0,197820.0,1.0,0.156029,694.97,TRUE
93,syn-0210,test,0,0.404551,0.335,True,False,EL-301-305640-84-BORROW_60_LIQUIDATE_40,EL-301,Kestrel Housing Finance,84,BORROW_60_LIQUIDATE_40,849000.0,305640.0,4878.78,104177.2,409817.2,203760.0,0.0,95546.82,1.0,0.129884,2321.22,TRUE
93,syn-0210,test,1,0.532707,0.335,True,False,EL-301-509400-120-BORROW_100,EL-301,Kestrel Housing Finance,120,BORROW_100,849000.0,509400.0,6384.14,256697.36,766097.36,0.0,0.0,299700.0,1.0,0.154086,815.86,TRUE
