# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios, products and interactions are fabricated. Not real banking data.
user_id,archetype,asset_type,current_value,invested_value,SYNTHETIC
syn-0309,conservative_income,BONDS,233080.0,226173.48,TRUE
syn-0309,conservative_income,CASH,87405.0,90767.24,TRUE
syn-0310,cash_heavy,CASH,30635.0,24709.75,TRUE
syn-0310,cash_heavy,FIXED_DEPOSIT,19495.0,15568.46,TRUE
syn-0310,cash_heavy,MUTUAL_FUNDS,5570.0,5172.31,TRUE
syn-0314,balanced,CASH,23025.0,21424.88,TRUE
syn-0314,balanced,FIXED_DEPOSIT,38375.0,29568.7,TRUE
syn-0314,balanced,MUTUAL_FUNDS,46050.0,61502.16,TRUE
syn-0314,balanced,STOCKS,30700.0,31273.38,TRUE
syn-0314,balanced,BONDS,15350.0,13064.29,TRUE
syn-0315,balanced,CASH,2275305.0,2388228.42,TRUE
syn-0315,balanced,FIXED_DEPOSIT,3792175.0,2802503.88,TRUE
syn-0315,balanced,MUTUAL_FUNDS,4550610.0,5501248.92,TRUE
syn-0315,balanced,STOCKS,3033740.0,2240919.48,TRUE
syn-0315,balanced,BONDS,1516870.0,1183341.39,TRUE
syn-0318,volatile_heavy,CASH,5335.0,4032.18,TRUE
syn-0318,volatile_heavy,STOCKS,58685.0,69958.51,TRUE
syn-0318,volatile_heavy,CRYPTO,42680.0,29803.19,TRUE
syn-0319,balanced,CASH,963075.0,1471830.12,TRUE
syn-0319,balanced,FIXED_DEPOSIT,1605125.0,2039485.72,TRUE
syn-0319,balanced,MUTUAL_FUNDS,1926150.0,1944105.24,TRUE
syn-0319,balanced,STOCKS,1284100.0,1511107.8,TRUE
syn-0319,balanced,BONDS,642050.0,668361.65,TRUE
syn-0320,balanced,CASH,1140840.0,800062.86,TRUE
syn-0320,balanced,FIXED_DEPOSIT,1901400.0,2726492.12,TRUE
syn-0320,balanced,MUTUAL_FUNDS,2281680.0,2622257.29,TRUE
syn-0320,balanced,STOCKS,1521120.0,1349661.31,TRUE
syn-0320,balanced,BONDS,760560.0,752805.4,TRUE
syn-0322,conservative_income,FIXED_DEPOSIT,891810.0,1170951.78,TRUE
syn-0322,conservative_income,BONDS,792720.0,628109.0,TRUE
syn-0322,conservative_income,CASH,297270.0,252070.91,TRUE
syn-0323,cash_heavy,CASH,93885.0,68098.14,TRUE
syn-0323,cash_heavy,FIXED_DEPOSIT,59745.0,47371.82,TRUE
syn-0323,cash_heavy,MUTUAL_FUNDS,17070.0,15675.01,TRUE
syn-0324,volatile_heavy,CASH,3975.0,5082.36,TRUE
syn-0324,volatile_heavy,STOCKS,43725.0,42840.64,TRUE
syn-0324,volatile_heavy,CRYPTO,31800.0,43024.87,TRUE
syn-0325,equity_tilted,CASH,204432.0,145113.31,TRUE
syn-0325,equity_tilted,MUTUAL_FUNDS,817728.0,1212813.13,TRUE
syn-0325,equity_tilted,STOCKS,1277700.0,1529308.99,TRUE
syn-0325,equity_tilted,BONDS,255540.0,224646.18,TRUE
syn-0326,cash_heavy,CASH,6167645.0,8351191.86,TRUE
syn-0326,cash_heavy,FIXED_DEPOSIT,3924865.0,5488307.16,TRUE
syn-0326,cash_heavy,MUTUAL_FUNDS,1121390.0,944701.15,TRUE
syn-0327,volatile_heavy,CASH,243580.0,174713.48,TRUE
syn-0327,volatile_heavy,STOCKS,2679380.0,3194548.69,TRUE
syn-0327,volatile_heavy,CRYPTO,1948640.0,1353814.13,TRUE
syn-0328,balanced,CASH,23670.0,33376.44,TRUE
syn-0328,balanced,FIXED_DEPOSIT,39450.0,50882.48,TRUE
syn-0328,balanced,MUTUAL_FUNDS,47340.0,56053.5,TRUE
syn-0328,balanced,STOCKS,31560.0,27630.51,TRUE
syn-0328,balanced,BONDS,15780.0,12572.33,TRUE
syn-0329,equity_tilted,CASH,1241784.0,971809.09,TRUE
syn-0329,equity_tilted,MUTUAL_FUNDS,4967136.0,3999729.59,TRUE
syn-0329,equity_tilted,STOCKS,7761150.0,7302847.33,TRUE
syn-0329,equity_tilted,BONDS,1552230.0,1075327.14,TRUE
syn-0331,cash_heavy,CASH,3125540.0,2306406.42,TRUE
syn-0331,cash_heavy,FIXED_DEPOSIT,1988980.0,2929098.37,TRUE
syn-0331,cash_heavy,MUTUAL_FUNDS,568280.0,792207.58,TRUE
syn-0336,cash_heavy,CASH,492195.0,422930.22,TRUE
syn-0336,cash_heavy,FIXED_DEPOSIT,313215.0,244073.68,TRUE
syn-0336,cash_heavy,MUTUAL_FUNDS,89490.0,99255.41,TRUE
syn-0338,volatile_heavy,CASH,37810.0,31003.53,TRUE
syn-0338,volatile_heavy,STOCKS,415910.0,464511.13,TRUE
syn-0338,volatile_heavy,CRYPTO,302480.0,309386.61,TRUE
syn-0339,volatile_heavy,CASH,225655.0,202787.97,TRUE
syn-0339,volatile_heavy,STOCKS,2482205.0,2007140.5,TRUE
syn-0339,volatile_heavy,CRYPTO,1805240.0,2500079.07,TRUE
syn-0340,balanced,CASH,54045.0,49122.39,TRUE
syn-0340,balanced,FIXED_DEPOSIT,90075.0,80071.19,TRUE
syn-0340,balanced,MUTUAL_FUNDS,108090.0,78729.63,TRUE
syn-0340,balanced,STOCKS,72060.0,81921.44,TRUE
syn-0340,balanced,BONDS,36030.0,42634.62,TRUE
syn-0341,balanced,CASH,156510.0,153354.11,TRUE
syn-0341,balanced,FIXED_DEPOSIT,260850.0,197588.15,TRUE
syn-0341,balanced,MUTUAL_FUNDS,313020.0,344949.39,TRUE
syn-0341,balanced,STOCKS,208680.0,145201.49,TRUE
syn-0341,balanced,BONDS,104340.0,87422.37,TRUE
syn-0342,conservative_income,FIXED_DEPOSIT,32085.0,22479.24,TRUE
syn-0342,conservative_income,BONDS,28520.0,25699.6,TRUE
syn-0342,conservative_income,CASH,10695.0,11493.82,TRUE
syn-0343,equity_tilted,CASH,92200.0,71820.13,TRUE
syn-0343,equity_tilted,MUTUAL_FUNDS,368800.0,405544.02,TRUE
syn-0343,equity_tilted,STOCKS,576250.0,400572.22,TRUE
syn-0343,equity_tilted,BONDS,115250.0,84210.0,TRUE
syn-0344,cash_heavy,CASH,1621125.0,1434151.58,TRUE
syn-0344,cash_heavy,FIXED_DEPOSIT,1031625.0,1502552.19,TRUE
syn-0344,cash_heavy,MUTUAL_FUNDS,294750.0,261486.89,TRUE
syn-0345,volatile_heavy,CASH,4490.0,3563.6,TRUE
syn-0345,volatile_heavy,STOCKS,49390.0,43505.0,TRUE
syn-0345,volatile_heavy,CRYPTO,35920.0,33334.44,TRUE
syn-0346,equity_tilted,CASH,84160.0,70588.12,TRUE
syn-0346,equity_tilted,MUTUAL_FUNDS,336640.0,306356.29,TRUE
syn-0346,equity_tilted,STOCKS,526000.0,434350.01,TRUE
syn-0346,equity_tilted,BONDS,105200.0,127565.43,TRUE
syn-0347,balanced,CASH,332085.0,293146.04,TRUE
syn-0347,balanced,FIXED_DEPOSIT,553475.0,800396.12,TRUE
syn-0347,balanced,MUTUAL_FUNDS,664170.0,687661.5,TRUE
syn-0347,balanced,STOCKS,442780.0,638717.0,TRUE
syn-0347,balanced,BONDS,221390.0,306777.07,TRUE
syn-0348,cash_heavy,CASH,51480.0,67617.85,TRUE
syn-0348,cash_heavy,FIXED_DEPOSIT,32760.0,40951.27,TRUE
syn-0348,cash_heavy,MUTUAL_FUNDS,9360.0,12364.52,TRUE
syn-0351,cash_heavy,CASH,440935.0,379555.89,TRUE
syn-0351,cash_heavy,FIXED_DEPOSIT,280595.0,363919.8,TRUE
syn-0351,cash_heavy,MUTUAL_FUNDS,80170.0,84079.68,TRUE
syn-0353,conservative_income,FIXED_DEPOSIT,31320.0,31203.87,TRUE
syn-0353,conservative_income,BONDS,27840.0,31317.6,TRUE
syn-0353,conservative_income,CASH,10440.0,13158.37,TRUE
syn-0355,conservative_income,FIXED_DEPOSIT,652860.0,609944.18,TRUE
syn-0355,conservative_income,BONDS,580320.0,679000.49,TRUE
syn-0355,conservative_income,CASH,217620.0,234947.51,TRUE
syn-0356,cash_heavy,CASH,241395.0,224156.49,TRUE
syn-0356,cash_heavy,FIXED_DEPOSIT,153615.0,129662.5,TRUE
syn-0356,cash_heavy,MUTUAL_FUNDS,43890.0,41859.87,TRUE
syn-0358,equity_tilted,CASH,158040.0,168090.52,TRUE
syn-0358,equity_tilted,MUTUAL_FUNDS,632160.0,600257.44,TRUE
syn-0358,equity_tilted,STOCKS,987750.0,1030543.61,TRUE
syn-0358,equity_tilted,BONDS,197550.0,173029.33,TRUE
syn-0360,conservative_income,FIXED_DEPOSIT,214740.0,249044.57,TRUE
syn-0360,conservative_income,BONDS,190880.0,176690.11,TRUE
syn-0360,conservative_income,CASH,71580.0,73433.48,TRUE
syn-0361,cash_heavy,CASH,699270.0,691288.05,TRUE
syn-0361,cash_heavy,FIXED_DEPOSIT,444990.0,606463.43,TRUE
syn-0361,cash_heavy,MUTUAL_FUNDS,127140.0,173785.17,TRUE
syn-0362,conservative_income,FIXED_DEPOSIT,6780105.0,8568988.2,TRUE
syn-0362,conservative_income,BONDS,6026760.0,5588076.65,TRUE
syn-0362,conservative_income,CASH,2260035.0,1770057.85,TRUE
syn-0363,equity_tilted,CASH,15880.0,11805.03,TRUE
syn-0363,equity_tilted,MUTUAL_FUNDS,63520.0,58026.54,TRUE
syn-0363,equity_tilted,STOCKS,99250.0,89040.49,TRUE
syn-0363,equity_tilted,BONDS,19850.0,14485.74,TRUE
syn-0364,volatile_heavy,CASH,110215.0,147506.53,TRUE
syn-0364,volatile_heavy,STOCKS,1212365.0,1527458.01,TRUE
syn-0364,volatile_heavy,CRYPTO,881720.0,832678.73,TRUE
syn-0365,cash_heavy,CASH,6122105.0,8447007.39,TRUE
syn-0365,cash_heavy,FIXED_DEPOSIT,3895885.0,2774498.22,TRUE
syn-0365,cash_heavy,MUTUAL_FUNDS,1113110.0,1569578.11,TRUE
syn-0366,volatile_heavy,CASH,16485.0,17143.82,TRUE
syn-0366,volatile_heavy,STOCKS,181335.0,234049.13,TRUE
syn-0366,volatile_heavy,CRYPTO,131880.0,146233.14,TRUE
syn-0367,volatile_heavy,CASH,8100.0,6076.25,TRUE
syn-0367,volatile_heavy,STOCKS,89100.0,93697.79,TRUE
syn-0367,volatile_heavy,CRYPTO,64800.0,62627.3,TRUE
syn-0369,conservative_income,FIXED_DEPOSIT,3193245.0,2235973.54,TRUE
syn-0369,conservative_income,BONDS,2838440.0,2065935.71,TRUE
syn-0369,conservative_income,CASH,1064415.0,927308.93,TRUE
syn-0370,cash_heavy,CASH,851675.0,633527.34,TRUE
syn-0370,cash_heavy,FIXED_DEPOSIT,541975.0,478256.62,TRUE
syn-0370,cash_heavy,MUTUAL_FUNDS,154850.0,172872.59,TRUE
syn-0371,balanced,CASH,8400.0,10663.14,TRUE
syn-0371,balanced,FIXED_DEPOSIT,14000.0,11155.29,TRUE
syn-0371,balanced,MUTUAL_FUNDS,16800.0,23036.77,TRUE
syn-0371,balanced,STOCKS,11200.0,12153.75,TRUE
syn-0371,balanced,BONDS,5600.0,6811.4,TRUE
syn-0372,volatile_heavy,CASH,25520.0,26505.07,TRUE
syn-0372,volatile_heavy,STOCKS,280720.0,383920.33,TRUE
syn-0372,volatile_heavy,CRYPTO,204160.0,306445.29,TRUE
syn-0373,balanced,CASH,16470.0,16884.25,TRUE
syn-0373,balanced,FIXED_DEPOSIT,27450.0,19726.08,TRUE
syn-0373,balanced,MUTUAL_FUNDS,32940.0,32727.17,TRUE
syn-0373,balanced,STOCKS,21960.0,28298.14,TRUE
syn-0373,balanced,BONDS,10980.0,9200.64,TRUE
syn-0374,balanced,CASH,21315.0,25364.05,TRUE
syn-0374,balanced,FIXED_DEPOSIT,35525.0,26602.91,TRUE
syn-0374,balanced,MUTUAL_FUNDS,42630.0,55337.09,TRUE
syn-0374,balanced,STOCKS,28420.0,38027.73,TRUE
syn-0374,balanced,BONDS,14210.0,11495.43,TRUE
syn-0378,conservative_income,FIXED_DEPOSIT,397350.0,352983.79,TRUE
syn-0378,conservative_income,BONDS,353200.0,428994.64,TRUE
syn-0378,conservative_income,CASH,132450.0,148822.84,TRUE
syn-0379,volatile_heavy,CASH,108995.0,102537.62,TRUE
syn-0379,volatile_heavy,STOCKS,1198945.0,1293964.85,TRUE
syn-0379,volatile_heavy,CRYPTO,871960.0,1099501.9,TRUE
syn-0380,equity_tilted,CASH,24672.0,32660.49,TRUE
syn-0380,equity_tilted,MUTUAL_FUNDS,98688.0,117180.46,TRUE
syn-0380,equity_tilted,STOCKS,154200.0,153787.21,TRUE
syn-0380,equity_tilted,BONDS,30840.0,21385.15,TRUE
syn-0381,conservative_income,FIXED_DEPOSIT,37530.0,27579.34,TRUE
syn-0381,conservative_income,BONDS,33360.0,26707.16,TRUE
syn-0381,conservative_income,CASH,12510.0,9779.09,TRUE
syn-0382,conservative_income,FIXED_DEPOSIT,1100385.0,878293.07,TRUE
syn-0382,conservative_income,BONDS,978120.0,791412.58,TRUE
syn-0382,conservative_income,CASH,366795.0,346505.73,TRUE
syn-0383,balanced,CASH,1839570.0,1618402.89,TRUE
syn-0383,balanced,FIXED_DEPOSIT,3065950.0,3605751.26,TRUE
syn-0383,balanced,MUTUAL_FUNDS,3679140.0,4837407.61,TRUE
syn-0383,balanced,STOCKS,2452760.0,2129057.48,TRUE
syn-0383,balanced,BONDS,1226380.0,990887.91,TRUE
syn-0384,balanced,CASH,196515.0,204662.1,TRUE
syn-0384,balanced,FIXED_DEPOSIT,327525.0,261923.59,TRUE
syn-0384,balanced,MUTUAL_FUNDS,393030.0,279847.0,TRUE
syn-0384,balanced,STOCKS,262020.0,187100.47,TRUE
syn-0384,balanced,BONDS,131010.0,180779.8,TRUE
syn-0385,balanced,CASH,456675.0,573093.4,TRUE
syn-0385,balanced,FIXED_DEPOSIT,761125.0,723450.59,TRUE
syn-0385,balanced,MUTUAL_FUNDS,913350.0,698713.55,TRUE
syn-0385,balanced,STOCKS,608900.0,591294.04,TRUE
syn-0385,balanced,BONDS,304450.0,297328.78,TRUE
syn-0386,equity_tilted,CASH,806624.0,868761.36,TRUE
syn-0386,equity_tilted,MUTUAL_FUNDS,3226496.0,2622874.46,TRUE
syn-0386,equity_tilted,STOCKS,5041400.0,5300524.23,TRUE
syn-0386,equity_tilted,BONDS,1008280.0,1237080.39,TRUE
syn-0388,balanced,CASH,86190.0,72876.38,TRUE
syn-0388,balanced,FIXED_DEPOSIT,143650.0,136257.24,TRUE
syn-0388,balanced,MUTUAL_FUNDS,172380.0,157959.51,TRUE
syn-0388,balanced,STOCKS,114920.0,165708.62,TRUE
syn-0388,balanced,BONDS,57460.0,72776.4,TRUE
syn-0389,cash_heavy,CASH,534545.0,737404.16,TRUE
syn-0389,cash_heavy,FIXED_DEPOSIT,340165.0,268997.98,TRUE
syn-0389,cash_heavy,MUTUAL_FUNDS,97190.0,120669.62,TRUE
syn-0392,volatile_heavy,CASH,124660.0,178801.64,TRUE
syn-0392,volatile_heavy,STOCKS,1371260.0,1463179.57,TRUE
syn-0392,volatile_heavy,CRYPTO,997280.0,757794.89,TRUE
syn-0394,volatile_heavy,CASH,22810.0,33472.37,TRUE
syn-0394,volatile_heavy,STOCKS,250910.0,381573.23,TRUE
syn-0394,volatile_heavy,CRYPTO,182480.0,152804.97,TRUE
syn-0395,cash_heavy,CASH,99055.0,68528.34,TRUE
syn-0395,cash_heavy,FIXED_DEPOSIT,63035.0,48001.55,TRUE
syn-0395,cash_heavy,MUTUAL_FUNDS,18010.0,15122.64,TRUE
syn-0396,balanced,CASH,19875.0,28011.42,TRUE
syn-0396,balanced,FIXED_DEPOSIT,33125.0,25128.23,TRUE
syn-0396,balanced,MUTUAL_FUNDS,39750.0,40545.74,TRUE
syn-0396,balanced,STOCKS,26500.0,20100.31,TRUE
syn-0396,balanced,BONDS,13250.0,13208.05,TRUE
syn-0397,equity_tilted,CASH,5448.0,4818.27,TRUE
syn-0397,equity_tilted,MUTUAL_FUNDS,21792.0,18623.54,TRUE
syn-0397,equity_tilted,STOCKS,34050.0,42662.2,TRUE
syn-0397,equity_tilted,BONDS,6810.0,5153.48,TRUE
syn-0399,equity_tilted,CASH,4432.0,6808.77,TRUE
syn-0399,equity_tilted,MUTUAL_FUNDS,17728.0,22927.71,TRUE
syn-0399,equity_tilted,STOCKS,27700.0,30563.64,TRUE
syn-0399,equity_tilted,BONDS,5540.0,5296.45,TRUE
